Flow;Steam;pressure;temperature;compo1;compo2;compo3;compo4;compo5;compo6;compo7;compo8;compo9;compo10;compo11
16,689664;0,4716;2,332058449;863,9042;1;1;69,6;0;5;4;10;0;6;3;0,4
14,9752;0,3524;2,224183583;829,7191;1;1;69,6;0;5;4;10;0;6;3;0,4
16,424512;0,3156;2,575267235;838,0626;1;1;69,6;0;5;4;10;0;6;3;0,4
12,51728;0,3411;2,203589291;836,0221;1;1;69,6;0;5;4;10;0;6;3;0,4
17,455072;0,5371;2,939099735;834,3214;1;1;69,6;0;5;4;10;0;6;3;0,4
12,501184;0,5266;2,209473375;816,7892;1;1;69,6;0;5;4;10;0;6;3;0,4
12,728224;0,5732;2,373247033;820,8472;1;1;69,6;0;5;4;10;0;6;3;0,4
16,351072;0,5183;2,84789644;816,7776;1;1;69,6;0;5;4;10;0;6;3;0,4
13,83936;0,5515;2,730214769;832,1245;1;1;69,6;0;5;4;10;0;6;3;0,4
14,994976;0,4873;2,482102579;839,5044;1;1;69,6;0;5;4;10;0;6;3;0,4
13,18032;0,3675;2,660586447;835,5138;1;1;69,6;0;5;4;10;0;6;3;0,4
12,888096;0,5636;2,662547808;825,171;1;1;69,6;0;5;4;10;0;6;3;0,4
15,837824;0,6;2,8802589;844,4828;1;1;69,6;0;5;4;10;0;6;3;0,4
13,78624;0,5694;2,419339021;827,3507;1;1;69,6;0;5;4;10;0;6;3;0,4
15,242176;0,4636;2,991075807;827,199;1;1;69,6;0;5;4;10;0;6;3;0,4
16,269056;0,3906;2,120231441;828,1803;1;1;69,6;0;5;4;10;0;6;3;0,4
14,56576;0,5995;2,476218496;838,4197;1;1;69,6;0;5;4;10;0;6;3;0,4
13,013344;0,3864;2,488967343;826,406;1;1;69,6;0;5;4;10;0;6;3;0,4
15,87152;0,5023;2,239874473;853,481;1;1;69,6;0;5;4;10;0;6;3;0,4
17,81744;0,335;2,387957242;838,3322;1;1;69,6;0;5;4;10;0;6;3;0,4
13,010592;0,4863;2,232029028;819,7037;1;1;69,6;0;5;4;10;0;6;3;0,4
12,373184;0,5181;2,562518388;844,9519;1;1;69,6;0;5;4;10;0;6;3;0,4
12,272096;0,3874;2,313425517;827,6301;1;1;69,6;0;5;4;10;0;6;3;0,4
16,791104;0,4425;2,745905659;858,4871;1;1;69,6;0;5;4;10;0;6;3;0,4
14,780352;0,4036;2,799843091;851,5106;1;1;69,6;0;5;4;10;0;6;3;0,4
13,871584;0,5983;2,93027361;817,0623;1;1;69,6;0;5;4;10;0;6;3;0,4
14,643936;0,4732;2,860645288;835,1858;1;1;69,6;0;5;4;10;0;6;3;0,4
15,130848;0,3563;2,495832107;836,3624;1;1;69,6;0;5;4;10;0;6;3;0,4
12,854016;0,589;2,182994999;822,7723;1;1;69,6;0;5;4;10;0;6;3;0,4
16,57264;0,4015;2,607629695;811,5735;0;1,5;70;0;0;0;5;15;4,5;4;0
16,933024;0,5522;2,292831225;871,0669;0;1,5;70;0;0;0;5;15;4,5;4;0
12,21168;0,4046;2,873394136;823,0132;0;1,5;70;0;0;0;5;15;4,5;4;0
14,332288;0,3617;2,147690497;821,2633;0;1,5;70;0;0;0;5;15;4,5;4;0
17,348864;0,3312;2,156516623;829,9316;0;1,5;70;0;0;0;5;15;4,5;4;0
15,58128;0,3425;2,385995881;859,7449;0;1,5;70;0;0;0;5;15;4,5;4;0
17,59184;0,5881;2,664509169;823,0417;0;1,5;70;0;0;0;5;15;4,5;4;0
17,18608;0,4105;2,938119055;812,0604;0;1,5;70;0;0;0;5;15;4,5;4;0
17,631584;0,4072;2,889085025;851,755;0;1,5;70;0;0;0;5;15;4,5;4;0
16,27712;0,5753;2,101598509;858,2571;0;1,5;70;0;0;0;5;15;4,5;4;0
15,763104;0,4673;2,8145533;834,8594;0;1,5;70;0;0;0;5;15;4,5;4;0
17,008096;0,5807;2,48308326;827,8641;0;1,5;70;0;0;0;5;15;4,5;4;0
12,160768;0,4528;2,486025302;820,5092;0;1,5;70;0;0;0;5;15;4,5;4;0
16,70448;0,4823;2,193782485;832,4958;0;1,5;70;0;0;0;5;15;4,5;4;0
14,900832;0,5503;2,941061096;842,3846;0;1,5;70;0;0;0;5;15;4,5;4;0
13,761696;0,3624;2,815533981;801,5934;0;1,5;70;0;0;0;5;15;4,5;4;0
13,735168;0,5826;2,306560753;835,2617;0;1,5;70;0;0;0;5;15;4,5;4;0
13,293856;0,3832;2,625281946;809,1646;0;1,5;70;0;0;0;5;15;4,5;4;0
17,61456;0,3801;2,348730019;853,5194;0;1,5;70;0;0;0;5;15;4,5;4;0
12,531744;0,577;2,981269001;827,7534;0;1,5;70;0;0;0;5;15;4,5;4;0
17,96192;0,4899;2,100617829;865,9891;0;1,5;70;0;0;0;5;15;4,5;4;0
13,971936;0,3736;2,678238698;821,2118;0;1,5;70;0;0;0;5;15;4,5;4;0
15,696288;0,5222;2,838089634;843,9347;0;1,5;70;0;0;0;5;15;4,5;4;0
12,274112;0,5657;2,752770423;808,9663;0;1,5;70;0;0;0;5;15;4,5;4;0
16,006272;0,5343;2,824360106;827,9912;0;1,5;70;0;0;0;5;15;4,5;4;0
14,910912;0,5119;2,865548691;855,3922;0;1,5;70;0;0;0;5;15;4,5;4;0
14,87264;0,352;2,520349122;855,6351;0;1,5;70;0;0;0;5;15;4,5;4;0
12,56544;0,4763;2,738060214;802,3218;0;1,5;70;0;0;0;5;15;4,5;4;0
13,342752;0,4289;2,248700598;836,993;0;1,5;70;0;0;0;5;15;4,5;4;0
13,279776;0,4071;2,347749338;850,4454;0;1,5;70;0;0;0;5;15;4,5;4;0
17,553568;0,3424;2,231048348;844,5337;0;1,5;70;0;0;0;5;15;4,5;4;0
14,353536;0,551;2,69883299;834,942;0;1,5;70;0;0;0;5;15;4,5;4;0
12,50448;0,3282;2,275178974;810,7817;0;1,5;70;0;0;0;5;15;4,5;4;0
13,9928;0,3065;2,639992155;836,2068;0;1,5;70;0;0;0;5;15;4,5;4;0
17,582496;0,4513;2,939099735;836,8605;0;1,5;70;0;0;0;5;15;4,5;4;0
14,707648;0,4138;2,559576346;840,2551;0;1,5;70;0;0;0;5;15;4,5;4;0
13,832928;0,4153;2,744924978;831,7587;0;1,5;70;0;0;0;5;15;4,5;4;0
12,461248;0,3828;2,329116407;852,3232;0;1,5;70;0;0;0;5;15;4,5;4;0
12,986048;0,309;2,263410807;847,1825;0;1,5;70;0;0;0;5;15;4,5;4;0
13,567968;0,4581;2,521329803;817,9833;0;1,5;70;0;0;0;5;15;4,5;4;0
16,228032;0,4897;2,454643523;822,9762;1;1,5;70;0;5;0;10;5;4,5;3;0
13,341824;0,3218;2,582132;847,6256;1;1,5;70;0;5;0;10;5;4,5;3;0
12,725312;0,3057;2,680200059;802,4548;1;1,5;70;0;5;0;10;5;4,5;3;0
14,495424;0,534;2,272236932;851,4497;1;1,5;70;0;5;0;10;5;4,5;3;0
17,898368;0,4544;2,867510052;840,1632;1;1,5;70;0;5;0;10;5;4,5;3;0
13,287648;0,41;2,762577229;818,3488;1;1,5;70;0;5;0;10;5;4,5;3;0
13,444384;0,5793;2,642934196;840,9819;1;1,5;70;0;5;0;10;5;4,5;3;0
13,422592;0,4361;2,902814553;804,6808;1;1,5;70;0;5;0;10;5;4,5;3;0
17,11136;0,5036;2,826321467;821,3901;1;1,5;70;0;5;0;10;5;4,5;3;0
13,697792;0,5219;2,339903893;847,5464;1;1,5;70;0;5;0;10;5;4,5;3;0
12,221024;0,3023;2,986172404;818,5914;1;1,5;70;0;5;0;10;5;4,5;3;0
17,40288;0,3907;2,515445719;820,4583;1;1,5;70;0;5;0;10;5;4,5;3;0
12,942656;0,4105;2,262430127;857,8175;1;1,5;70;0;5;0;10;5;4,5;3;0
15,467392;0,3075;2,804746494;818,0829;1;1,5;70;0;5;0;10;5;4,5;3;0
13,316736;0,5701;2,544866137;816,4569;1;1,5;70;0;5;0;10;5;4,5;3;0
15,360448;0,3436;2,639992155;817,6534;1;1,5;70;0;5;0;10;5;4,5;3;0
12,027104;0,314;2,316367559;808,901;1;1,5;70;0;5;0;10;5;4,5;3;0
13,737728;0,5801;2,378150436;864,7036;1;1,5;70;0;5;0;10;5;4,5;3;0
16,926432;0,3876;2,762577229;813,2189;1;1,5;70;0;5;0;10;5;4,5;3;0
14,841152;0,4473;2,944003138;815,0739;1;1,5;70;0;5;0;10;5;4,5;3;0
17,307648;0,3073;2,741002256;844,1516;1;1,5;70;0;5;0;10;5;4,5;3;0
16,646432;0,5033;2,427184466;830,7819;1;1,5;70;0;5;0;10;5;4,5;3;0
13,928704;0,4575;2,408551535;849,2374;1;1,5;70;0;5;0;10;5;4,5;3;0
12,761568;0,3486;2,247719918;825,2419;1;1,5;70;0;5;0;10;5;4,5;3;0
16,785792;0,3244;2,919486123;842,5663;1;1,5;70;0;5;0;10;5;4,5;3;0
16,076608;0,4791;2,176130234;843,386;1;1,5;70;0;5;0;10;5;4,5;3;0
16,636;0,3674;2,182994999;819,792;1;1,5;70;0;5;0;10;5;4,5;3;0
14,159808;0,5763;2,231048348;860,656;1;1,5;70;0;5;0;10;5;4,5;3;0
14,27168;0,3282;2,878297538;806,4611;1;1,5;70;0;5;0;10;5;4,5;3;0
12,407968;0,535;2,418358341;834,3027;1;1,5;70;0;5;0;10;5;4,5;3;0
17,543872;0,5772;2,137883691;849,2095;1;1,5;70;0;5;0;10;5;4,5;3;0
14,944416;0,3284;2,153574581;829,2957;1;1,5;70;0;5;0;10;5;4,5;3;0
12,1344;0,4976;2,494851427;822,7882;1;1,5;70;0;5;0;10;5;4,5;3;0
15,266528;0,5113;2,93027361;841,1492;1;1,5;70;0;5;0;10;5;4,5;3;0
14,081408;0,5069;2,685103462;855,4968;1;1,5;70;0;5;0;10;5;4,5;3;0
14,645408;0,3598;2,562518388;846,6844;1;1,5;70;0;5;0;10;5;4,5;3;0
12,051264;0,5155;2,5164264;807,1271;1;1,5;70;0;5;0;10;5;4,5;3;0
14,273696;0,5493;2,582132;824,2046;1;1,5;70;0;5;0;10;5;4,5;3;0
15,362272;0,5239;2,905756595;826,071;1;1,5;70;0;5;0;10;5;4,5;3;0
17,163904;0,4697;2,703736393;823,3975;1;1,5;70;0;5;0;10;5;4,5;3;0
15,758368;0,3559;2,867510052;808,7222;0,25;2;70;0;0;8;0;15;3;1;0,75
15,797344;0,3781;2,150632539;823,0854;0,25;2;70;0;0;8;0;15;3;1;0,75
12,932576;0,3307;2,471315093;804,9258;0,25;2;70;0;0;8;0;15;3;1;0,75
13,522016;0,5891;2,439933314;834,374;0,25;2;70;0;0;8;0;15;3;1;0,75
13,80016;0,4714;2,76453859;829,2192;0,25;2;70;0;0;8;0;15;3;1;0,75
13,701472;0,4025;2,635088752;824,8857;0,25;2;70;0;0;8;0;15;3;1;0,75
17,522624;0,352;2,64881828;843,4032;0,25;2;70;0;0;8;0;15;3;1;0,75
12,612864;0,3684;2,358536825;814,063;0,25;2;70;0;0;8;0;15;3;1;0,75
16,280224;0,4809;2,627243307;861,925;0,25;2;70;0;0;8;0;15;3;1;0,75
14,096256;0,3904;2,66548985;825,6605;0,25;2;70;0;0;8;0;15;3;1;0,75
17,796192;0,4227;2,813572619;831,7283;0,25;2;70;0;0;8;0;15;3;1;0,75
17,951296;0,565;2,983230362;827,4467;0,25;2;70;0;0;8;0;15;3;1;0,75
17,609792;0,557;2,393841326;841,6692;0,25;2;70;0;0;8;0;15;3;1;0,75
12,08752;0,5602;2,214376777;849,8315;0,25;2;70;0;0;8;0;15;3;1;0,75
17,100384;0,5751;2,36736295;839,4791;0,25;2;70;0;0;8;0;15;3;1;0,75
16,422144;0,5302;2,192801804;833,1066;0,25;2;70;0;0;8;0;15;3;1;0,75
15,259744;0,4136;2,531136609;832,9935;0,25;2;70;0;0;8;0;15;3;1;0,75
16,527968;0,5685;2,71550456;821,1089;0,25;2;70;0;0;8;0;15;3;1;0,75
16,216512;0,3263;2,644895558;806,5601;0,25;2;70;0;0;8;0;15;3;1;0,75
15,03232;0,4976;2,526233206;817,6377;0,25;2;70;0;0;8;0;15;3;1;0,75
16,508928;0,3931;2,344807296;842,3192;0,25;2;70;0;0;8;0;15;3;1;0,75
14,765536;0,5974;2,669412572;855,0326;0,25;2;70;0;0;8;0;15;3;1;0,75
14,108704;0,3662;2,530155928;806,9413;0,25;2;70;0;0;8;0;15;3;1;0,75
17,659232;0,5698;2,299695989;829,2355;0,25;2;70;0;0;8;0;15;3;1;0,75
15,194752;0,4543;2,799843091;827,3606;0,25;2;70;0;0;8;0;15;3;1;0,75
15,394688;0,3421;2,259488085;816,9451;0,25;2;70;0;0;8;0;15;3;1;0,75
14,675424;0,3443;2,166323428;816,2247;0,25;2;70;0;0;8;0;15;3;1;0,75
13,801632;0,3065;2,916544082;839,0409;0,25;2;70;0;0;8;0;15;3;1;0,75
16,46352;0,3597;2,122192802;822,4873;0,25;2;70;0;0;8;0;15;3;1;0,75
13,006016;0,3984;2,564479749;834,6316;0,25;2;70;0;0;8;0;15;3;1;0,75
15,498336;0,5577;2,170246151;829,5914;0,25;2;70;0;0;8;0;15;3;1;0,75
15,329504;0,4114;2,684122781;851,998;0,25;2;70;0;0;8;0;15;3;1;0,75
13,52;0,4629;2,220260861;817,3661;0,25;2;70;0;0;8;0;15;3;1;0,75
12,936256;0,3502;2,971462195;805,3521;0,25;2;70;0;0;8;0;15;3;1;0,75
14,592864;0,3386;2,843973718;806,4865;0,25;2;70;0;0;8;0;15;3;1;0,75
15,233568;0,5205;2,321270962;825,6191;0,25;2;70;0;0;8;0;15;3;1;0,75
12,37776;0,3962;2,494851427;820,0581;0,25;2;70;0;0;8;0;15;3;1;0,75
14,01808;0,457;2,183975679;846,402;0,25;2;70;0;0;8;0;15;3;1;0,75
17,157696;0,3414;2,487986663;860,7058;0,25;2;70;0;0;8;0;15;3;1;0,75
12,375744;0,5886;2,372266353;827,5039;0,25;2;70;0;0;8;0;15;3;1;0,75
14,608608;0,4583;2,646856919;821,548;0,8;2;70;0;5;0;15;0;3;3;1,2
15,330048;0,3412;2,840050995;830,8878;0,8;2;70;0;5;0;15;0;3;3;1,2
12,325216;0,3307;2,910659998;808,8053;0,8;2;70;0;5;0;15;0;3;3;1,2
12,23952;0,4778;2,419339021;826,8579;0,8;2;70;0;5;0;15;0;3;3;1,2
12,093024;0,3015;2,798862411;800,4033;0,8;2;70;0;5;0;15;0;3;3;1,2
16,947296;0,3762;2,622339904;828,2833;0,8;2;70;0;5;0;15;0;3;3;1,2
15,912;0,5685;2,345787977;843,9816;0,8;2;70;0;5;0;15;0;3;3;1,2
15,678688;0,4443;2,999901932;814,8955;0,8;2;70;0;5;0;15;0;3;3;1,2
17,770208;0,3192;2,69785231;813,6328;0,8;2;70;0;5;0;15;0;3;3;1,2
14,690624;0,373;2,470334412;823,6503;0,8;2;70;0;5;0;15;0;3;3;1,2
17,167392;0,5016;2,762577229;848,0197;0,8;2;70;0;5;0;15;0;3;3;1,2
13,668704;0,4262;2,108463274;852,2095;0,8;2;70;0;5;0;15;0;3;3;1,2
12,38784;0,3336;2,735118172;822,244;0,8;2;70;0;5;0;15;0;3;3;1,2
12,877088;0,3685;2,193782485;839,5765;0,8;2;70;0;5;0;15;0;3;3;1,2
15,524704;0,4494;2,776306757;838,9249;0,8;2;70;0;5;0;15;0;3;3;1,2
12,056032;0,5308;2,521329803;828,2152;0,8;2;70;0;5;0;15;0;3;3;1,2
17,252544;0,3833;2,256546043;823,0376;0,8;2;70;0;5;0;15;0;3;3;1,2
13,070112;0,5127;2,383053839;813,3853;0,8;2;70;0;5;0;15;0;3;3;1,2
15,350944;0,5913;2,263410807;861,1956;0,8;2;70;0;5;0;15;0;3;3;1,2
14,307936;0,3225;2,900853192;811,0012;0,8;2;70;0;5;0;15;0;3;3;1,2
16,978784;0,3103;2,372266353;843,8623;0,8;2;70;0;5;0;15;0;3;3;1,2
14,828896;0,3559;2,726292047;836,8113;0,8;2;70;0;5;0;15;0;3;3;1,2
14,69648;0,5541;2,474257134;819,2804;0,8;2;70;0;5;0;15;0;3;3;1,2
16,263008;0,5099;2,408551535;844,7974;0,8;2;70;0;5;0;15;0;3;3;1,2
14,240352;0,5479;2,473276454;841,6299;0,8;2;70;0;5;0;15;0;3;3;1,2
16,458752;0,5367;2,115328038;836,896;0,8;2;70;0;5;0;15;0;3;3;1,2
12,045408;0,4995;2,542904776;813,1907;0,8;2;70;0;5;0;15;0;3;3;1,2
12,88096;0,4333;2,622339904;827,6772;0,8;2;70;0;5;0;15;0;3;3;1,2
12,519296;0,5083;2,141806414;825,4913;0,8;2;70;0;5;0;15;0;3;3;1,2
15,760928;0,5694;2,363440228;870,549;0,8;2;70;0;5;0;15;0;3;3;1,2
13,065344;0,4118;2,30165735;852,5479;0,8;2;70;0;5;0;15;0;3;3;1,2
16,992704;0,3526;2,244777876;822,9882;0,8;2;70;0;5;0;15;0;3;3;1,2
16,85648;0,5697;2,164362067;830,1528;0,8;2;70;0;5;0;15;0;3;3;1,2
16,783232;0,5311;2,916544082;824,4232;0,8;2;70;0;5;0;15;0;3;3;1,2
13,35776;0,5852;2,393841326;819,5503;0,8;2;70;0;5;0;15;0;3;3;1,2
12,049632;0,4342;2,61645582;812,9585;0,8;2;70;0;5;0;15;0;3;3;1,2
16,601216;0,464;2,842012357;852,924;0,8;2;70;0;5;0;15;0;3;3;1,2
12,568928;0,3497;2,76551927;799,9409;0,8;2;70;0;5;0;15;0;3;3;1,2
17,207488;0,3112;2,585074041;828,512;0,8;2;70;0;5;0;15;0;3;3;1,2
12,875264;0,3393;2,431107188;803,4402;0,8;2;70;0;5;0;15;0;3;3;1,2
16,161024;0,3646;2,309502795;817,7053;0,7;0,5;85;0;0;4;0;5;0;4;0,8
15,908512;0,5911;2,356575463;836,2628;0,7;0,5;85;0;0;4;0;5;0;4;0,8
14,33264;0,4666;2,776306757;824,7014;0,7;0,5;85;0;0;4;0;5;0;4;0,8
12,413088;0,3104;2,343826616;820,1001;0,7;0,5;85;0;0;4;0;5;0;4;0,8
17,7528;0,4732;2,938119055;856,0199;0,7;0,5;85;0;0;4;0;5;0;4;0,8
12,086976;0,5468;2,806707855;804,8092;0,7;0,5;85;0;0;4;0;5;0;4;0,8
16,635456;0,4003;2,217318819;847,1144;0,7;0,5;85;0;0;4;0;5;0;4;0,8
12,478656;0,4598;2,385015201;819,7225;0,7;0,5;85;0;0;4;0;5;0;4;0,8
16,151488;0,3079;2,455624203;844,5457;0,7;0,5;85;0;0;4;0;5;0;4;0,8
13,63664;0,5214;2,41639698;822,4384;0,7;0,5;85;0;0;4;0;5;0;4;0,8
16,95168;0,5214;2,316367559;835,5043;0,7;0,5;85;0;0;4;0;5;0;4;0,8
12,507936;0,3564;2,976365598;817,0398;0,7;0,5;85;0;0;4;0;5;0;4;0,8
17,440608;0,3907;2,157497303;841,0729;0,7;0,5;85;0;0;4;0;5;0;4;0,8
13,085664;0,5201;2,179072276;824,3218;0,7;0,5;85;0;0;4;0;5;0;4;0,8
13,80016;0,3865;2,257526724;819,9659;0,7;0,5;85;0;0;4;0;5;0;4;0,8
16,308416;0,4135;2,338923213;848,9387;0,7;0,5;85;0;0;4;0;5;0;4;0,8
15,762752;0,3345;2,515445719;829,1023;0,7;0,5;85;0;0;4;0;5;0;4;0,8
13,707872;0,4361;2,296753947;851,0919;0,7;0,5;85;0;0;4;0;5;0;4;0,8
12,134208;0,3869;2,705697754;805,8578;0,7;0,5;85;0;0;4;0;5;0;4;0,8
14,808192;0,5761;2,906737276;816,46;0,7;0,5;85;0;0;4;0;5;0;4;0,8
12,06848;0,5311;2,395802687;836,5919;0,7;0,5;85;0;0;4;0;5;0;4;0,8
12,273568;0,5382;2,288908503;818,0713;0,7;0,5;85;0;0;4;0;5;0;4;0,8
12,08992;0,4366;2,329116407;839,3641;0,7;0,5;85;0;0;4;0;5;0;4;0,8
16,8072;0,5087;2,439933314;865,8907;0,7;0,5;85;0;0;4;0;5;0;4;0,8
14,86752;0,5385;2,767480632;840,3835;0,7;0,5;85;0;0;4;0;5;0;4;0,8
17,799136;0,4584;2,909679317;821,818;0,7;0,5;85;0;0;4;0;5;0;4;0,8
15,737472;0,4594;2,40070609;837,9257;0,7;0,5;85;0;0;4;0;5;0;4;0,8
13,725632;0,3827;2,238893792;815,0463;0,7;0,5;85;0;0;4;0;5;0;4;0,8
16,977888;0,4682;2,315386878;822,1726;0,7;0,5;85;0;0;4;0;5;0;4;0,8
16,296896;0,5793;2,657644405;846,7557;0,7;0,5;85;0;0;4;0;5;0;4;0,8
15,830496;0,5767;2,421300382;834,3958;0,7;0,5;85;0;0;4;0;5;0;4;0,8
16,355488;0,4636;2,751789742;856,0189;0,7;0,5;85;0;0;4;0;5;0;4;0,8
14,275872;0,5732;2,954790625;820,8699;0,7;0,5;85;0;0;4;0;5;0;4;0,8
13,52512;0,4213;2,386976562;811,5594;0,7;0,5;85;0;0;4;0;5;0;4;0,8
14,555872;0,3947;2,924389526;818,6604;0,7;0,5;85;0;0;4;0;5;0;4;0,8
13,609184;0,3988;2,793959008;828,3361;0,7;0,5;85;0;0;4;0;5;0;4;0,8
12,446976;0,5351;2,741002256;809,6622;0,7;0,5;85;0;0;4;0;5;0;4;0,8
17,738688;0,3308;2,723350005;855,4949;0,7;0,5;85;0;0;4;0;5;0;4;0,8
12,284544;0,3923;2,891046386;803,016;0,7;0,5;85;0;0;4;0;5;0;4;0,8
15,270912;0,3053;2,354614102;807,9655;0,7;0,5;85;0;0;4;0;5;0;4;0,8
15,735456;0,5517;2,285966461;837,302;0,25;1,5;85;0;0;4;5;0;3;0;1,25
16,43824;0,4669;2,373247033;819,1383;0,25;1,5;85;0;0;4;5;0;3;0;1,25
14,32112;0,3081;2,564479749;849,8181;0,25;1,5;85;0;0;4;5;0;3;0;1,25
16,745696;0,3565;2,710601157;814,6392;0,25;1,5;85;0;0;4;5;0;3;0;1,25
15,692992;0,3244;2,165342748;823,2479;0,25;1,5;85;0;0;4;5;0;3;0;1,25
13,120288;0,3895;2,739040894;808,6519;0,25;1,5;85;0;0;4;5;0;3;0;1,25
13,653504;0,5284;2,658625086;814,8563;0,25;1,5;85;0;0;4;5;0;3;0;1,25
17,809184;0,3706;2,941061096;846,9979;0,25;1,5;85;0;0;4;5;0;3;0;1,25
15,93104;0,4461;2,13592233;841,6045;0,25;1,5;85;0;0;4;5;0;3;0;1,25
16,027904;0,4467;2,629204668;816,0359;0,25;1,5;85;0;0;4;5;0;3;0;1,25
15,70304;0,4742;2,673335295;839,3616;0,25;1,5;85;0;0;4;5;0;3;0;1,25
17,358944;0,5972;2,739040894;837,7771;0,25;1,5;85;0;0;4;5;0;3;0;1,25
14,868992;0,4881;2,145729136;836,1318;0,25;1,5;85;0;0;4;5;0;3;0;1,25
14,900128;0,4618;2,874374816;820,0112;0,25;1,5;85;0;0;4;5;0;3;0;1,25
15,074976;0,5891;2,808669216;848,0076;0,25;1,5;85;0;0;4;5;0;3;0;1,25
14,163104;0,4056;2,523291164;817,0299;0,25;1,5;85;0;0;4;5;0;3;0;1,25
12,485248;0,3881;2,446798078;808,7322;0,25;1,5;85;0;0;4;5;0;3;0;1,25
17,721856;0,5216;2,833186231;846,2705;0,25;1,5;85;0;0;4;5;0;3;0;1,25
14,308128;0,4268;2,273217613;820,5072;0,25;1,5;85;0;0;4;5;0;3;0;1,25
13,610816;0,5716;2,64979896;832,4735;0,25;1,5;85;0;0;4;5;0;3;0;1,25
17,06688;0,3374;2,805727175;826,2001;0,25;1,5;85;0;0;4;5;0;3;0;1,25
15,474176;0,5632;2,313425517;831,2225;0,25;1,5;85;0;0;4;5;0;3;0;1,25
12,624768;0,3383;2,99597921;811,8396;0,25;1,5;85;0;0;4;5;0;3;0;1,25
16,462976;0,4656;2,626262626;832,5807;0,25;1,5;85;0;0;4;5;0;3;0;1,25
15,958688;0,3686;2,622339904;828,9752;0,25;1,5;85;0;0;4;5;0;3;0;1,25
12,884256;0,562;2,576247916;825,1094;0,25;1,5;85;0;0;4;5;0;3;0;1,25
12,680992;0,4595;2,545846818;846,2781;0,25;1,5;85;0;0;4;5;0;3;0;1,25
13,600384;0,3398;2,125134844;840,6871;0,25;1,5;85;0;0;4;5;0;3;0;1,25
12,314752;0,543;2,834166912;806,8348;0,25;1,5;85;0;0;4;5;0;3;0;1,25
17,176;0,4187;2,855741885;816,6976;0,25;1,5;85;0;0;4;5;0;3;0;1,25
15,316128;0,5988;2,337942532;842,9022;0,25;1,5;85;0;0;4;5;0;3;0;1,25
16,776448;0,3156;2,892027067;850,514;0,25;1,5;85;0;0;4;5;0;3;0;1,25
13,847968;0,538;2,436010591;840,0599;0,25;1,5;85;0;0;4;5;0;3;0;1,25
14,81808;0,4474;2,267333529;819,7906;0,25;1,5;85;0;0;4;5;0;3;0;1,25
14,303552;0,4247;2,344807296;841,4288;0,25;1,5;85;0;0;4;5;0;3;0;1,25
17,364608;0,5714;2,564479749;841,885;0,25;1,5;85;0;0;4;5;0;3;0;1,25
15,579648;0,4349;2,18593704;843,9594;0,25;1,5;85;0;0;4;5;0;3;0;1,25
14,276256;0,3626;2,618417182;832,1334;0,25;1,5;85;0;0;4;5;0;3;0;1,25
15,099872;0,5531;2,116308718;862,9048;0,25;1,5;85;0;0;4;5;0;3;0;1,25
17,109344;0,3297;2,878297538;815,0417;0,25;1,5;85;0;0;4;5;0;3;0;1,25
12,588896;0,3061;2,923408846;801,2908;0,5;1,5;85;0;5;0;5;0;0;3;0
16,762528;0,367;2,229086986;816,9692;0,5;1,5;85;0;5;0;5;0;0;3;0
17,59552;0,3348;2,684122781;832,8002;0,5;1,5;85;0;5;0;5;0;0;3;0
16,876992;0,4451;2,584093361;858,7673;0,5;1,5;85;0;5;0;5;0;0;3;0
12,764672;0,4027;2,98028832;804,2716;0,5;1,5;85;0;5;0;5;0;0;3;0
16,984096;0,4387;2,333039129;837,9032;0,5;1,5;85;0;5;0;5;0;0;3;0
16,863968;0,443;2,181033637;827,6887;0,5;1,5;85;0;5;0;5;0;0;3;0
17,40416;0,5915;2,956751986;840,8059;0,5;1,5;85;0;5;0;5;0;0;3;0
13,553888;0,442;2,790036285;805,1722;0,5;1,5;85;0;5;0;5;0;0;3;0
15,894944;0,5191;2,700794351;831,9835;0,5;1,5;85;0;5;0;5;0;0;3;0
15,91328;0,361;2,247719918;820,205;0,5;1,5;85;0;5;0;5;0;0;3;0
14,049184;0,3494;2,513484358;802,4498;0,5;1,5;85;0;5;0;5;0;0;3;0
14,711872;0,395;2,303618711;810,6398;0,5;1,5;85;0;5;0;5;0;0;3;0
15,444864;0,4001;2,645876238;843,0096;0,5;1,5;85;0;5;0;5;0;0;3;0
14,434272;0,3695;2,74786702;804,0718;0,5;1,5;85;0;5;0;5;0;0;3;0
15,541536;0,5939;2,517407081;825,0492;0,5;1,5;85;0;5;0;5;0;0;3;0
13,052704;0,3741;2,901833873;807,2516;0,5;1,5;85;0;5;0;5;0;0;3;0
13,32992;0,5115;2,939099735;814,6879;0,5;1,5;85;0;5;0;5;0;0;3;0
15,551616;0,5343;2,78121016;853,4503;0,5;1,5;85;0;5;0;5;0;0;3;0
14,730912;0,3818;2,59880357;809,5325;0,5;1,5;85;0;5;0;5;0;0;3;0
15,199488;0,5202;2,107482593;839,5502;0,5;1,5;85;0;5;0;5;0;0;3;0
15,742432;0,3091;2,319309601;853,484;0,5;1,5;85;0;5;0;5;0;0;3;0
14,573824;0,5933;2,594880847;851,6019;0,5;1,5;85;0;5;0;5;0;0;3;0
13,339104;0,4392;2,663528489;825,5643;0,5;1,5;85;0;5;0;5;0;0;3;0
14,333216;0,5904;2,694910268;818,2792;0,5;1,5;85;0;5;0;5;0;0;3;0
