DUTY;ΔP;COKING_RATE;output1;output2;output3;output4;output5;output6;output7;output8;output9;output10;output11;output12;output13;output14;output15;output16;output17;output18;output19;output20;output21;output22;output23;output24;output25;output26;output27;output28;output29;output30;output31;output32;output33;output34;output35;output36;output37;output38;output39;output40;output41;output42;output43;output44;output45;output46;output47
8,186812896;0,305246;2,04079;0,911496;0,1188523;21,6878;0,422668;24,7092;2,79954;0,996524;14,9744;0,495975;3,36158;1,350155;4,5323;1,88789;0,57604;0,0725301;0,899011;0,000556262;0,032932;0,0453913;0,206387;0,0437555;0,0138369;0,1825189;0,000892876;0,297386;0,32064;8,44215;0,0676412;0;0,636968601;0;0;0;3,31631;0,0592945;0;0;0;0,165463192;0;0;0;0,650451;0,9706945;0,014557892;0,7456599;3,9905804
10,0941329;0,443814;2,03347;0,883825;0,1604767;21,1075;0,402165;24,0518;2,84601;0,962856;15,7055;0,540421;3,39598;1,46619;5,00591;2,30406;0,724914;0,0662286;0,946081;0,000591345;0,0449127;0,0634587;0,224689;0,0495495;0,0159428;0,2134921;0,00127423;0,302322;0,345456;8,06456;0,0736134;0;0,714652988;0;0;0;3,23351;0,0684305;0;0;0;0,196464865;0;0;0;0,647643;0,8559683;0,018109326;0,7092871;3,586167476
8,386960544;0,354024;1,62149;0,853501;0,1319994;20,2663;0,363783;23,4638;2,76742;0,947584;16,5693;0,579376;3,47878;1,623423;5,65022;2,94219;0,941517;0,0594011;0,994475;0,000554382;0,0646175;0,0931201;0,225931;0,0501751;0,0177905;0,2493269;0,00184779;0,311241;0,375968;7,57831;0,0712109;0;0,790824518;0;0;0;3,11581;0,0707811;0;0;0;0,219608055;0;0;0;0,635998;0,7364716;0,020452077;0,648614;3,088290301
10,99141066;0,59419;1,88787;0,820369;0,1247558;18,7134;0,39858;23,0016;2,5674;1,06018;17,7654;0,628464;3,88611;1,934123;6,60556;4,02324;1,3138;0,0607814;1,06117;0,000446281;0,103201;0,149519;0,223626;0,0494127;0,0199575;0,3156021;0,00289713;0,337638;0,430156;6,5662;0,0659041;0;0,880830711;0;0;0;2,6751;0,0693567;0;0;0;0,247414056;0;0;0;0,555803;0,557057;0,021822998;0,5060579;2,25710054
8,879998112;0,430326;2,06498;0,941078;0,1750857;20,5811;0,623416;26,2106;2,44347;1,32143;15,5047;0,469861;3,94317;1,473029;4,74478;2,0919;0,616776;0,101507;0,926708;0,000389197;0,0375722;0,0494655;0,182422;0,035711;0,0121455;0,1863952;0,000891319;0,335854;0,343268;7,7298;0,0573534;0;0,622820376;0;0;0;2,8517;0,0482058;0;0;0;0,148348124;0;0;0;0,55861;0,8458575;0,011212743;0,5901306;3,183343266
10,4137439;0,541295;1,67375;0,813551;0,1367314;18,9144;0,3642;22,6801;2,644;0,981216;17,7069;0,637616;3,73462;1,900585;6,57942;3,99266;1,31166;0,056017;1,05741;0,000493252;0,102333;0,14965;0,233195;0,0526298;0,0207773;0,3127542;0,00296135;0,327739;0,422831;6,70406;0,0703703;0;0,896901357;0;0;0;2,78387;0,0750083;0;0;0;0,258221903;0;0;0;0,580551;0,5697477;0,023931149;0,535453;2,365392467
9,087737824;0,342909;2,31496;0,966567;0,2001423;23,3174;0,489808;25,511;2,86652;0,954647;13,0149;0,421925;3,08862;1,074966;3,40202;1,07974;0,313068;0,0860911;0,780992;0,00060901;0,0140877;0,0183791;0,198825;0,0415224;0,0113837;0,1256549;0,000387412;0,262213;0,252596;9,29508;0,0712313;0;0,493514639;0;0;0;3,48182;0,0538524;0;0;0;0,129094567;0;0;0;0,64887;1,2627241;0,01103682;0,8563688;5,202343523
10,76595613;0,512967;2,28802;0,858388;0,1071983;19,8097;0,420893;23,8323;2,66373;1,0773;16,82;0,574722;3,75693;1,703683;5,7942;3,05961;0,976063;0,0672126;1,01104;0,00047934;0,0684473;0,0972674;0,215915;0,0465903;0,0170123;0,2605614;0,00187235;0,331658;0,394206;7,28035;0,0655964;0;0,787071894;0;0;0;2,90978;0,0644446;0;0;0;0,211414203;0;0;0;0,592155;0,6954349;0,018407096;0,5887551;2,81963945
12,19333859;0,601059;3,49974;1,03674;0,2323688;22,7393;0,839914;27,8426;2,44833;1,35399;12,6307;0,348966;3,70561;1,058401;3,07255;0,843688;0,224125;0,145427;0,748325;0,000398769;0,00932662;0,0108151;0,163733;0,030101;0,00823242;0,100454;0,000205443;0,302687;0,243836;8,9811;0,0580826;0;0,417848478;0;0;0;3,04823;0,0385524;0;0;0;0,09386192;0;0;0;0,544236;1,264146;0,006748542;0,7120468;4,694366328
9,8213024;0,431973;2,2998;0,937731;0,1777848;21,704;0,521049;25,5057;2,68796;1,10493;14,6986;0,467681;3,51784;1,317871;4,30142;1,70518;0,508577;0,0875704;0,885167;0,000515481;0,0280825;0,0375291;0,20043;0,0412564;0,0126315;0,169029;0,00072506;0,303619;0,312079;8,41589;0,0669452;0;0,599290986;0;0;0;3,18794;0,0555853;0;0;0;0,152546423;0;0;0;0,618899;0,9895197;0,012750877;0,7157933;3,949907733
9,569164;0,424374;2,0438;0,898625;0,1567229;20,9717;0,450049;24,6163;2,72095;1,04973;15,6651;0,520046;3,53986;1,46823;4,94803;2,25481;0,697349;0,0741637;0,943841;0,000529724;0,0431059;0,0598374;0,212534;0,0452819;0,0148294;0,207053;0,00116356;0,310969;0,346075;7,98751;0,0687784;0;0,689597609;0;0;0;3,13612;0,0622937;0;0;0;0,182488349;0;0;0;0,625248;0,8554476;0,015952776;0,6781549;3,481472425
11,32907142;0,605739;2,51691;0,914227;0,1543807;20,0761;0,589474;25,5449;2,48684;1,30937;16,1366;0,506857;4,01919;1,594246;5,18288;2,47018;0,751383;0,0931953;0,967387;0,000394714;0,0488458;0,0658586;0,191608;0,0385515;0,0135245;0,2171588;0,00120076;0,345683;0,370976;7,39934;0,0585228;0;0,681594257;0;0;0;2,76793;0,0518585;0;0;0;0,167793389;0;0;0;0,549015;0,7613374;0,012931081;0,5600792;2,89868856
11,58682944;0,546782;2,44314;0,894135;0,1551927;20,9969;0,446686;24,4259;2,78222;1,03937;15,688;0,528337;3,53499;1,47544;4,96203;2,24829;0,701975;0,0729786;0,946723;0,000551043;0,0432185;0,0602314;0,218716;0,0472276;0,015159;0,2110805;0,00118663;0,311882;0,34862;7,99165;0,0710894;0;0,69934295;0;0;0;3,1417;0,0647302;0;0;0;0,18801364;0;0;0;0,626345;0,853544;0,016695336;0,6843308;3,505554185
8,278996928;0,381208;;0,833128;0,1145768;19,0286;0,374072;22,7587;2,51866;1,03758;17,6652;0,694813;3,7976;1,902333;6,60508;3,84048;1,24021;0,059707;1,03982;0,000457858;0,0636957;0,183855;0,219375;0,0474778;0,0183103;0,3082496;0,00349087;0,329488;0,426364;6,73656;0,0661633;0;0,878179089;0;0;0;2,81325;0,0702281;0;0;0;0,245493447;0;0;0;0,587575;0,5718332;0,022255198;0,5355834;2,361502276
11,35177318;0,469991;2,99329;0,943635;0,1353186;22,2863;0,483941;24,9121;2,77987;1,05781;14,3592;0,506473;3,3961;1,271802;4,16557;1,49555;0,447876;0,0836555;0,859273;0,000563868;0,0154686;0,0412495;0,204336;0,0426083;0,0121776;0,1647215;0,000796598;0,295112;0,305568;8,702;0,0694596;0;0,590518822;0;0;0;3,34819;0,057743;0;0;0;0,152861243;0;0;0;0,647518;1,0515686;0,01326308;0,7755489;4,324330086
8,876462592;0,365865;2,05941;0,937652;0,1728682;21,8296;0,486775;25,0044;2,67588;1,07351;14,8087;0,520113;3,45726;1,331955;4,42888;1,72811;0,516286;0,0831993;0,886234;0,000535754;0,0190664;0,0511969;0,202437;0,041897;0,012551;0,1755032;0,000969682;0,298553;0,31763;8,44026;0,0679314;0;0,61748842;0;0;0;3,2721;0,0578656;0;0;0;0,159326938;0;0;0;0,642317;0,9734343;0,013691028;0,7336084;3,960307248
7,690016512;0,296667;;0,819376;0,08323272;19,6684;0,296155;22,0596;2,75531;0,881298;17,3731;0,706646;3,46183;1,807328;6,43139;3,59777;1,17889;0,0491549;1,02301;0,000558646;0,058277;0,171647;0,232833;0,0526666;0,019567;0,296798;0,00338502;0,312327;0,409022;7,17897;0,0716186;0;0,892148191;0;0;0;3,10919;0,0779751;0;0;0;0,256564212;0;0;0;0,64778;0,6279244;0,02542161;0,6202954;2,742536976
9,053871264;0,352504;2,13943;0,887311;0,1004862;21,074;0,386708;23,73;2,7722;0,992387;15,8767;0,595249;3,45208;1,507858;5,19219;2,33642;0,731763;0,0656781;0,946233;0,000558911;0,0303981;0,0855183;0,215716;0,0465479;0,0150027;0,2217523;0,00164621;0,307717;0,358012;8,01837;0,0691382;0;0,725523256;0;0;0;3,26195;0,065619;0;0;0;0,194701419;0;0;0;0,656896;0,8359037;0,017827376;0,7053768;3,518565791
8,876909184;0,282286;2,11147;0,878779;0,1014158;22,7794;0,276886;22,6295;3,3043;0,730075;14,5683;0,595143;2,79546;1,277451;4,45086;1,73663;0,558153;0,04874;0,859466;0,000798604;0,0198754;0,0577703;0,236738;0,0563204;0,0162023;0,1875087;0,00124149;0,26073;0,303625;8,95203;0,0805704;0;0,676428239;0;0;0;3,78932;0,0760316;0;0;0;0,196144361;0;0;0;0,744346;1,0392044;0,02043486;0,908421;4,785718425
11,35270358;0,545313;2,53349;0,890577;0,1196147;20,2848;0,46742;24,1692;2,60189;1,14927;16,4127;0,602406;3,79956;1,632508;5,50406;2,62372;0,819085;0,076052;0,978526;0,000471932;0,0360324;0,0999558;0,208619;0,0436479;0,0145892;0,2407659;0,00186533;0,331386;0,383843;7,50334;0,064895;0;0,744118503;0;0;0;2,96797;0,0614432;0;0;0;0,195117478;0;0;0;0,600644;0,7429306;0,016683585;0,6108485;2,999456016
12,90055424;0,688448;3,87113;1,05758;0,2228102;22,263;0,985407;28,3423;2,30363;1,57381;12,9525;0,368143;4,02468;1,118144;3,20426;0,860066;0,223003;0,168891;0,754515;0,000326462;0,0062909;0,0140871;0,149904;0,0263443;0,00728036;0,1008101;0,000245601;0,331007;0,256864;8,65242;0,0512323;0;0,419513307;0;0;0;2,8824;0,033922;0;0;0;0,086977725;0;0;0;0,513382;1,1803111;0,005896315;0,6413664;4,216781157
10,48717107;0,518603;2,24154;0,926453;0,1780822;20,7324;0,549885;25,1363;2,527;1,22199;15,7647;0,551279;3,81697;1,510417;4,99413;2,19202;0,662183;0,0897129;0,941787;0,000453232;0,0272106;0,0731924;0,19897;0,0403629;0,0128791;0,2063489;0,00134109;0,326849;0,356531;7,75785;0,0638809;0;0,672963073;0;0;0;2,97416;0,0564176;0;0;0;0,170867983;0;0;0;0,593065;0,817315;0,013976767;0,6234238;3,216594356
11,95601216;0,652798;2,52587;0,870679;0,1105384;19,1117;0,503782;24,0083;2,44015;1,27159;17,3221;0,643638;4,13135;1,861469;6,19117;3,34763;1,05642;0,0782577;1,02257;0,000381864;0,0516797;0,143971;0,199468;0,0410247;0,0152447;0,284886;0,00262546;0,353888;0,424892;6,73555;0,0580788;0;0,797497478;0;0;0;2,63882;0,057354;0;0;0;0,206647549;0;0;0;0,539362;0,6040552;0,016551585;0,5012537;2,355471218
8,767121984;0,325832;1,75946;0,84266;0,1043564;20,9426;0,28667;22,2946;3,01003;0,810135;16,3461;0,665513;3,17337;1,576505;5,61728;2,7402;0,894165;0,0486184;0,966208;0,000677576;0,039134;0,115058;0,2414;0,0563241;0,0184781;0,2505372;0,00235075;0,293028;0,367661;7,93499;0,0780223;0;0,818604907;0;0;0;3,42137;0,0808346;0;0;0;0,23779605;0;0;0;0,700118;0,7747934;0,02455666;0,7403692;3,484948867
11,2513272;0,510558;2,48556;0,90359;0,1426153;21,1216;0,445748;24,2025;2,72956;1,05935;15,6985;0,576595;3,55305;1,484001;5,01894;2,18408;0,677569;0,0741861;0,939466;0,000546042;0,0274771;0,0760199;0,215546;0,0459794;0,0142969;0,2131494;0,0014555;0,311983;0,353124;8,01436;0,0702751;0;0,702127593;0;0;0;3,18198;0,0644192;0;0;0;0,187706166;0;0;0;0,637503;0,8491222;0,016741795;0,691294;3,513527009
10,5942415;0,433352;2,05779;0,83122;0,1017899;20,5812;0,288685;22,0556;3,00853;0,82278;16,6868;0,687971;3,25728;1,651685;5,86669;2,96598;0,978092;0,0481449;0,985826;0,000669693;0,0442391;0,130546;0,247062;0,058065;0,019301;0,2684097;0,00267802;0,299959;0,382609;7,71026;0,0792586;0;0,854181767;0;0;0;3,33098;0,0837226;0;0;0;0,251331125;0;0;0;0,686281;0,7259287;0,02611996;0,7094817;3,270630603
12,95113078;0,739471;3,23062;0,988409;0,1947184;20,8863;0,807866;27,0207;2,36255;1,54389;14,9449;0,471225;4,18603;1,413229;4,34403;1,63603;0,464576;0,130543;0,881717;0,000340662;0,0171221;0,0425642;0,168039;0,0312523;0,00960895;0,1615666;0,000734316;0,352965;0,329819;7,81258;0,0529994;0;0,560920918;0;0;0;2,75573;0,0414482;0;0;0;0,124873688;0;0;0;0,524668;0,8949409;0,008786394;0,5708897;3,26144504
12,24733901;0,599478;3,5995;1,02876;0,1982456;22,4292;0,812877;27,4218;2,41985;1,40356;13,2078;0,398417;3,81694;1,13855;3,38814;0,975808;0,2632;0,140582;0,779464;0,00039028;0,00776897;0,018297;0,164766;0,0303155;0,00837248;0,1142787;0,000328967;0,315539;0,266409;8,76793;0,0569131;0;0,454884198;0;0;0;3,03691;0,039702;0;0;0;0,101411025;0;0;0;0,554159;1,1743799;0,00735252;0,6915128;4,365187869
9,273594528;0,339164;2,26582;0,933381;0,1586276;22,8868;0,405062;24,3133;2,95094;0,903151;13,9676;0,513898;3,07114;1,199197;3,99466;1,40487;0,425305;0,0710799;0,834121;0,000661682;0,0141543;0,0385905;0,213843;0,0466013;0,0130386;0,1579202;0,000782509;0,269803;0,286593;9,01996;0,0745375;0;0,583996137;0;0;0;3,56343;0,0626898;0;0;0;0,158523275;0;0;0;0,687922;1,1180539;0,014612;0,8543449;4,786659751
8,92141952;0,389777;;0,785547;0,1045375;19,0413;0,266128;21,1374;2,79127;0,815857;17,9514;0,766898;3,44617;1,958301;6,98764;4,25327;1,42667;0,0429592;1,04677;0,00058387;0,0752856;0,225637;0,250246;0,0588886;0,0227511;0,3353316;0,00458405;0,310512;0,427393;6,77364;0,0771656;0;0,980885648;0;0;0;3,01375;0,0888359;0;0;0;0,297382192;0;0;0;0,636783;0,5442589;0,031238475;0,5828945;2,439874757
11,30108499;0,688191;;0,837619;0,1319722;18,0314;0,487331;23,2684;2,32164;1,26939;18,149;0,704516;4,27287;2,099419;6,96481;4,32616;1,39173;0,0723022;1,05573;0,000340943;0,0757442;0,214657;0,201657;0,0421247;0,0173711;0,3400098;0,00393328;0,356424;0,45805;6,01523;0,0569989;0;0,871424374;0;0;0;2,39055;0,0597603;0;0;0;0,23546741;0;0;0;0,496815;0,4807975;0,018830076;0,4218654;1,857657453
7,377960352;0,265767;1,31939;0,827123;0,1196112;20,6823;0,261728;21,8918;3,00804;0,762691;16,6515;0,691406;3,11117;1,626552;5,87759;3,02744;0,995352;0,0442958;0,979089;0,000691999;0,0453482;0,134981;0,246495;0,058452;0,0198441;0,2635978;0,00278144;0,289342;0,373546;7,78107;0,0795668;0;0,859402946;0;0;0;3,42786;0,0853473;0;0;0;0,254603668;0;0;0;0,707136;0,7293374;0,027106601;0,7286651;3,327095206
9,522941728;0,397363;1,67725;0,810622;0,1048569;19,8876;0,276445;21,6554;2,91089;0,817009;17,2953;0,723717;3,33488;1,784028;6,375;3,52124;1,17016;0,0455034;1,01647;0,000633227;0,0569731;0,169526;0,248884;0,0585743;0,0208361;0,2977143;0,00346009;0,305007;0,403414;7,29393;0,0784205;0;0,91400045;0;0;0;3,19938;0,0863675;0;0;0;0,272447328;0;0;0;0,667632;0,6385791;0,028523632;0,6525792;2,874041368
7,879594816;0,266739;1,43299;0,798567;0,0859531;20,6578;0,212224;20,9476;3,2257;0,672364;16,837;0,738738;2,95281;1,667795;6,08945;3,22236;1,08747;0,0362045;0,980118;0,000766218;0,050241;0,153023;0,260196;0,064731;0,022209;0,2791502;0,0032811;0,283417;0,377703;7,77454;0,0834391;0;0,914363554;0;0;0;3,54461;0,0942541;0;0;0;0,280137298;0;0;0;0,732408;0,7071786;0,031972667;0,7556414;3,374550009
10,26592195;0,426193;2,94794;0,995491;0,1709994;22,7904;0,618028;26,2661;2,59661;1,17671;13,3314;0,432094;3,4835;1,135237;3,53183;1,07955;0,303018;0,108976;0,793454;0,000486211;0,00922198;0,0229642;0,181603;0,0354584;0,00980104;0,1264721;0,000432815;0,291635;0,269396;8,9885;0,0635208;0;0,489575797;0;0;0;3,2732;0,047003;0;0;0;0,118077196;0;0;0;0,610601;1,1921889;0,009362076;0,7696963;4,67745079
10,21348461;0,371208;2,0591;0,815071;0,07732501;20,9551;0,237571;21,3654;3,24239;0,720687;16,5154;0,71156;3,0235;1,612614;5,8005;2,89206;0,970962;0,0403341;0,968191;0,000758814;0,0429209;0,129181;0,256998;0,0630629;0,0206546;0,265951;0,0027541;0,287301;0,372413;7,94023;0,0828682;0;0,870447902;0;0;0;3,53204;0,0900979;0;0;0;0,26280238;0;0;0;0,724739;0,7548729;0,029097474;0,7702533;3,551855118
11,95426301;0,572385;2,83328;0,913248;0,1271679;20,7856;0,504794;24,6826;2,61501;1,17879;15,8434;0,56584;3,77156;1,527161;5,07733;2,22462;0,682523;0,0830924;0,946742;0,000475771;0,028067;0,0764035;0,203691;0,0419903;0,0133673;0,2144473;0,00141829;0,328072;0,362756;7,80857;0,0646094;0;0,690507549;0;0;0;3,02999;0,0582962;0;0;0;0,177052782;0;0;0;0,604361;0,8212415;0,014856894;0,6417282;3,288624463
7,909851424;0,34463;;0,804189;0,1192996;19,0786;0,299373;21,7482;2,67182;0,880989;17,8284;0,737299;3,54107;1,923229;6,83313;4,09973;1,3536;0,0482194;1,04387;0,000540024;0,0707785;0,209476;0,238865;0,0544854;0,0210427;0,3226695;0,00414736;0,314343;0,424219;6,78742;0,0735945;0;0,941336591;0;0;0;2,96118;0,082249;0;0;0;0,27800791;0;0;0;0,623931;0,5569855;0,027825472;0,5701877;2,425802809
12,91890173;0,589067;3,54461;1,00115;0,1976069;23,018;0,642438;26,2279;2,6445;1,16859;13,0779;0,425944;3,45189;1,10463;3,391;0,986598;0,277633;0,112123;0,781804;0,000510819;0,00810243;0,0200344;0,186849;0,0368374;0,00978688;0,1221772;0,000386006;0,287498;0,261857;9,08673;0,0668694;0;0,478584125;0;0;0;3,28013;0,0485494;0;0;0;0,118519855;0;0;0;0,606669;1,2261871;0,009459908;0,7853995;4,84914365
10,58921734;0,570807;;0,809911;0,1266537;18,4311;0,369827;22,184;2,50759;1,03241;18,1401;0,737073;3,88972;2,048174;7,05405;4,38093;1,44019;0,0567956;1,06068;0,000447843;0,0779953;0,227261;0,227736;0,0503226;0,0200712;0,3444871;0,0043749;0,333634;0,44726;6,32955;0,0677253;0;0,933302786;0;0;0;2,66028;0,0744081;0;0;0;0,26963988;0;0;0;0,560531;0,5021709;0,0248165;0,4905106;2,084259466
8,301177664;0,284446;2,16853;0,937822;0,1350341;22,8992;0,407381;24,4716;2,90677;0,918734;13,9043;0,504663;3,09025;1,190806;3,96016;1,38075;0,414229;0,0723099;0,828695;0,000633237;0,013715;0,0371705;0,206833;0,0443851;0,012593;0,1542273;0,00074324;0,271042;0,284918;9,04513;0,0713765;0;0,571884623;0;0;0;3,56232;0,0595472;0;0;0;0,151628047;0;0;0;0,685528;1,1323219;0,013740395;0,8511614;4,806453825
8,267757696;0,360323;;0,837901;0,094946;19,2674;0,368984;22,8449;2,55747;1,03323;17,4883;0,683743;3,76041;1,857481;6,45434;3,64417;1,17384;0,0597504;1,03172;0,000466421;0,05893;0,169802;0,217479;0,0469382;0,017832;0,2983275;0,00322124;0,328968;0,420427;6,90128;0,0654876;0;0,861343179;0;0;0;2,87728;0,0688969;0;0;0;0,238088065;0;0;0;0,598162;0,6009915;0,021555208;0,5562651;2,489646803
11,92155014;0,580423;3,10748;0,93404;0,1179141;20,7372;0,581064;25,4011;2,51517;1,30528;15,6559;0,536901;3,94262;1,510629;4,90704;2,07222;0,621616;0,0956175;0,931522;0,000415404;0,0249753;0,0662475;0,188604;0,0373509;0,0119563;0,2004616;0,00119183;0,340199;0,358196;7,77596;0,0587613;0;0,650499361;0;0;0;2,92897;0,0509829;0;0;0;0,15763807;0;0;0;0,576462;0,8384735;0,012350406;0,6128472;3,241515742
8,30958848;0,316084;1,7378;0,864086;0,1133118;20,9128;0,334041;23,0277;2,85323;0,898073;16,2035;0,631987;3,31958;1,554578;5,46716;2,60664;0,832487;0,0565757;0,962581;0,00061034;0,0359973;0,103675;0,228208;0,0510905;0,0167896;0,2388222;0,00204838;0,300057;0,365159;7,91955;0,0734746;0;0,777446317;0;0;0;3,32314;0,0731785;0;0;0;0,217666107;0;0;0;0,677076;0,7908447;0,021144897;0,7140037;3,431635924
9,749698816;0,542004;;0,82159;0,1178751;17,991;0,429575;22,7461;2,34467;1,17379;18,2719;0,724253;4,14817;2,120536;7,14493;4,54407;1,47406;0,0649169;1,06237;0,000364307;0,0816088;0,234196;0,208395;0,0441978;0,0185896;0,3500599;0,00434986;0,347803;0,459012;6,02674;0,0595796;0;0,903451819;0;0;0;2,45805;0,0642533;0;0;0;0,250406912;0;0;0;0,514788;0,4725451;0,021015978;0,4345122;1,866318375
9,736338272;0,48571;;0,79609;0,08425099;18,1267;0,347906;21,861;2,4814;1,02697;18,357;0,755122;3,9277;2,128789;7,3152;4,69225;1,55023;0,0539921;1,06928;0,000423059;0,0862897;0,252612;0,222699;0,0489429;0,0206131;0,3618435;0,00484034;0,336958;0,458213;6,1655;0,0642147;0;0,951742539;0;0;0;2,60984;0,0722048;0;0;0;0,273481366;0;0;0;0,550029;0,4763982;0,024935291;0,4709459;1,973339869
7,571632416;0,303296;;0,756425;0,0863405;18,6756;0,221912;20,2894;2,83337;0,734154;18,283;0,812419;3,33922;2,057036;7,4012;4,77961;1,62622;0,0361876;1,05505;0,00060131;0,0895969;0,272816;0,257506;0,0620792;0,0254286;0,3581307;0,00564406;0,304294;0,434035;6,57607;0,0787848;0;1,044658043;0;0;0;3,02774;0,0955182;0;0;0;0,325259097;0;0;0;0,643352;0,4994723;0,03596087;0,572018;2,303955394
9,496890528;0,404455;2,21228;0,957173;0,201592;22,2134;0,530126;25,4175;2,6668;1,0948;14,2865;0,490986;3,43583;1,255745;4,09533;1,48024;0,434296;0,0908068;0,856043;0,000535185;0,0150497;0,0395604;0,198632;0,0406187;0,0117137;0,1575938;0,000751633;0,292904;0,299165;8,64747;0,0681918;0;0,573530225;0;0;0;3,28537;0,0553945;0;0;0;0,146709357;0;0;0;0,635548;1,0442962;0,012357308;0,7520298;4,215499283
9,917431328;0,465752;;0,783132;0,1030202;18,7482;0,281261;21,1696;2,73018;0,854355;18,1242;0,772809;3,56185;2,019719;7,13713;4,43431;1,48832;0,0446998;1,05647;0,000550242;0,0801009;0,23922;0,247831;0,0577908;0,0227423;0,3477498;0,00482064;0,316825;0,43772;6,57973;0,0754441;0;0,988043402;0;0;0;2,90118;0,08691;0;0;0;0,298674183;0;0;0;0,614312;0,5180348;0,030691885;0,5513747;2,291048448
9,671582432;0,413045;2,34897;0,949509;0,1711346;21,8953;0,52565;25,3345;2,64295;1,12388;14,6237;0,503822;3,52474;1,31072;4,29405;1,61521;0,477392;0,0898432;0,875044;0,000513935;0,0171778;0,0454216;0,197693;0,0402645;0,0118986;0,1677235;0,000852821;0,302414;0,312795;8,47646;0,0665069;0;0,595496508;0;0;0;3,23276;0,0551899;0;0;0;0,150825339;0;0;0;0,629374;0,9971806;0,012638814;0,7267656;4,002571416
10,72650717;0,493;2,92295;0,97488;0,1558001;21,6803;0,641913;26,2381;2,50253;1,30074;14,4901;0,472666;3,79401;1,311836;4,15369;1,49205;0,428505;0,109219;0,861748;0,000427664;0,0150491;0,0382942;0,180718;0,0349334;0,010379;0,1558541;0,000690048;0,321948;0,3116;8,35113;0,0596312;0;0,558076112;0;0;0;3,061;0,0471614;0;0;0;0,131648648;0;0;0;0,586151;1,0022898;0,010163911;0,6735857;3,841125593
8,936417568;0,346784;1,64538;0,818228;0,101711;20,3329;0,267016;21,7325;2,99095;0,788635;16,9498;0,708484;3,21989;1,700313;6,10266;3,22892;1,07003;0,0446579;0,996908;0,000669323;0,0501018;0,149195;0,248826;0,0589529;0,0203341;0,2801935;0,00306942;0,297923;0,388718;7,57067;0,0792809;0;0,886459991;0;0;0;3,3274;0,0861761;0;0;0;0,263474187;0;0;0;0,689681;0,6890267;0,027907832;0,6962891;3,132035415
8,196377408;0,303653;;0,744044;0,0777751;19,2807;0,179959;19,6551;3,16094;0,624926;17,9915;0,835689;3,04439;1,964757;7,16762;4,45548;1,54351;0,0299691;1,03082;0,000731099;0,0814902;0,252701;0,275536;0,0704736;0,0273666;0,3444661;0,00550593;0,290628;0,41627;6,95777;0,0861015;0;1,06661049;0;0;0;3,30422;0,106897;0;0;0;0,342093535;0;0;0;0,698098;0,5423838;0,041205607;0,651325;2,650925849
10,03012138;0,353638;2,43768;0,957327;0,1266419;22,4348;0,451175;28,2344;3,17927;0,721137;15,8573;0,336822;3,88993;1,551745;2,18038;2,55003;0,55583;0,0869636;0,944769;0,000740761;0,0321161;0,0440967;0,262301;0,0532481;0,0170728;0,1024222;0,000848986;0,320047;0,171961;7,0422;0,0878777;0;0,431884856;0;0;0;2,30019;0,0622216;0;0;0;0,116522976;0;0;0;0,369684;0,8536353;0,010481931;0,542507;3,119493432
10,45985453;0,371273;2,61679;0,948422;0,1045727;22,1363;0,445791;28,099;3,16292;0,732362;16,2233;0,338618;3,98548;1,626716;2,26042;2,76696;0,608282;0,085551;0,962957;0,000718727;0,0363584;0,0502014;0,263169;0,0533366;0,0175733;0,1080819;0,000959359;0,328935;0,176476;6,86431;0,0862735;0;0,444641665;0;0;0;2,24682;0,0622301;0;0;0;0,118395991;0;0;0;0,362108;0,810347;0,010615184;0,5212512;2,949582477
10,87109133;0,33619;2,57331;0,909218;0,0965751;23,04;0,323391;26,4026;3,63383;0,586099;15,9114;0,392371;3,44444;1,545444;2,22656;2,58466;0,585258;0,0632314;0,943124;0,000962429;0,0334658;0,0480465;0,294839;0,0653747;0,020382;0,1092445;0,00100975;0,295578;0,173017;7,41255;0,100359;0;0,472853826;0;0;0;2,55236;0,0763128;0;0;0;0,138828091;0;0;0;0,423422;0,8953834;0,013915228;0,6383434;3,545455397
8,68119024;0,321554;;0,809294;0,1096111;20,0693;0,252466;24,1382;3,35129;0,540748;19,2806;0,403743;3,83753;2,35789;3,06608;5,77942;1,39069;0,0453808;1,099;0,000864078;0,111053;0,167843;0,338535;0,0770821;0,0330695;0,1727647;0,00352068;0,318387;0,202248;5,69583;0,104433;0;0,648405252;0;0;0;2,05185;0,0964956;0;0;0;0,190549014;0;0;0;0,361334;0,4883602;0,019732618;0,4351682;1,951234021
11,19237706;0,473703;1,88103;0,865748;0,1316189;20,5623;0,346439;25,9004;3,22429;0,640043;18,4198;0,376099;4,05306;2,122616;2,80133;4,6815;1,09712;0,0617541;1,06835;0,000783787;0,0809635;0,118574;0,311924;0,0678464;0,0261779;0,1525865;0,00237789;0,332683;0,196514;5,92343;0,0975693;0;0,571326644;0;0;0;2,03207;0,0818899;0;0;0;0,162671609;0;0;0;0,345287;0,5611275;0,015539563;0,4380139;2,128178593
